"ccode","High_Act","Country_Name","Year","Major_Power","Mil_Ex","Mil_Per","Total_Pop","Polity"
359,0,"",NA,NA,20000,6,3604,9
731,17,"",NA,NA,-9,1106,24372,-10
365,16,"",NA,NA,38293000,1027,143690,4
365,16,"",NA,NA,38293000,1027,143690,4
2,7,"",NA,NA,662049000,1540,309492,10
710,0,"",NA,NA,70381000,2185,1351248,-7
100,0,"",NA,NA,9603000,267,45803,7
100,12,"",NA,NA,9603000,267,45803,7
660,17,"",NA,NA,1426000,56,4247,6
630,16,"",NA,NA,8636000,523,73543,-7
640,16,"",NA,NA,10883000,511,71241,7
220,0,"",NA,NA,54446000,353,62888,9
2,16,"",NA,NA,662049000,1540,309492,10
2,16,"",NA,NA,662049000,1540,309492,10
630,7,"",NA,NA,8636000,523,73543,-7
651,0,"",NA,NA,4118000,469,76775,-3
660,17,"",NA,NA,1426000,56,4247,6
630,14,"",NA,NA,8636000,523,73543,-7
2,16,"",NA,NA,662049000,1540,309492,10
2,17,"",NA,NA,662049000,1540,309492,10
700,17,"",NA,NA,252000,53,27708,-66
750,17,"",NA,NA,38278000,1281,1190138,9
800,17,"",NA,NA,4732000,307,66277,4
771,7,"",NA,NA,1016000,157,149503,5
750,17,"",NA,NA,38278000,1281,1190138,9
630,17,"",NA,NA,8636000,523,73543,-7
775,16,"",NA,NA,-9,406,51540,-6
771,11,"",NA,NA,1016000,157,149503,5
630,11,"",NA,NA,8636000,523,73543,-7
520,0,"",NA,NA,-9,2,9636,-77
530,17,"",NA,NA,308000,138,87095,NA
500,0,"",NA,NA,211000,45,33987,-1
531,12,"",NA,NA,-9,202,5741,-7
500,14,"",NA,NA,211000,45,33987,-1
371,17,"",NA,NA,422000,47,2963,5
365,17,"",NA,NA,41944000,1027,143618,4
703,17,"",NA,NA,19000,11,5334,-88
350,0,"",NA,NA,7956000,157,11110,10
2,7,"",NA,NA,693600000,1580,312247,10
2,7,"",NA,NA,693600000,1580,312247,10
731,17,"",NA,NA,-9,1106,24501,-10
710,15,"",NA,NA,76361000,2285,1359821,-7
710,7,"",NA,NA,76361000,2285,1359821,-7
710,0,"",NA,NA,76361000,2285,1359821,-7
710,7,"",NA,NA,76361000,2285,1359821,-7
713,0,"",NA,NA,8979000,290,23162,10
710,0,"",NA,NA,76361000,2285,1359821,-7
2,7,"",NA,NA,693600000,1580,312247,10
100,7,"",NA,NA,10353000,285,46445,7
93,12,"",NA,NA,44000,12,5822,9
660,17,"",NA,NA,1620000,59,4341,6
630,14,"",NA,NA,10564000,523,74462,-7
